Respondent ID,Collector ID,Start Date,End Date,What age group do you belong?,Please rate the ease of use for accessing the Video Consultation today?,Please rate your overall experience of the Video Consultation today?,Would you be happy to use the Video Consultation again?,Please provide us with any additional comments/ suggestions.,Waiting Area
12040610730,258318234,2020-10-02 11:53:00,2020-10-02 11:53:28,26 - 35,Satisfied,Satisfied,Yes,,RLH-Audiology
12040583163,258318234,2020-10-02 11:38:02,2020-10-02 11:39:52,26 - 35,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
12040580480,258318234,2020-10-02 11:37:58,2020-10-02 11:38:30,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Dermatology
12040540229,258318234,2020-10-02 11:17:46,2020-10-02 11:18:01,16 - 25,Satisfied,Very Satisfied,Yes,,BGH-Physiotherapy
12037924596,258318234,2020-10-01 16:04:00,2020-10-01 16:04:26,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12037870560,258318234,2020-10-01 15:48:11,2020-10-01 15:50:14,65+,Neither Satisfied nor Dissatisfied,Satisfied,Yes,"Your sound connection failed so, unfortunately, we had to resort to the telephone. However, I am very satisfied with the consultation. Thank you.",AUH-Gastroenterology
12037853896,258318234,2020-10-01 15:45:21,2020-10-01 15:45:45,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12037829148,258318234,2020-10-01 15:34:54,2020-10-01 15:38:52,65+,Very Satisfied,Very Satisfied,Yes,The sound from the Dr was not perfectly clear but he was happy to repeat when necessary.  The whole experience was very professional ,RLH-Endocrinology
12037801477,258318234,2020-10-01 15:12:10,2020-10-01 15:31:27,36 - 45,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12037768333,258318234,2020-10-01 15:21:27,2020-10-01 15:22:27,65+,Satisfied,Very Satisfied,No,,AUH-Physiotherapy
12037749665,258318234,2020-10-01 15:15:21,2020-10-01 15:17:33,65+,Very Satisfied,Neither Satisfied nor Dissatisfied,Yes,The Doctor concerned did not have access to vc and the consultation took place over the landline,AUH-Gastroenterology
12037720359,258318234,2020-10-01 15:05:48,2020-10-01 15:09:59,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
12037635042,258318234,2020-10-01 14:48:00,2020-10-01 14:48:29,46 - 65,Satisfied,Satisfied,Yes,,RLH-Dermatology
12037512577,258318234,2020-10-01 14:12:13,2020-10-01 14:12:38,46 - 65,Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12037494652,258318234,2020-10-01 14:06:46,2020-10-01 14:07:37,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12037492729,258318234,2020-10-01 13:38:26,2020-10-01 14:07:05,16 - 25,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,No,We had to end the call and switch to a regular phone call instead because our mics were not working.,RLH-Endocrinology
12037464282,258318234,2020-10-01 13:58:15,2020-10-01 13:59:00,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12037097837,258318234,2020-10-01 11:43:52,2020-10-01 11:44:10,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
12037072230,258318234,2020-10-01 11:30:50,2020-10-01 11:32:14,36 - 45,Very Satisfied,Satisfied,Yes,"Sound was a little muffled and tricky to hear, otherwise very straightforward ",AUH-Dermatology
12037038653,258318234,2020-10-01 11:15:16,2020-10-01 11:15:35,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12037029461,258318234,2020-10-01 11:10:17,2020-10-01 11:11:00,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-MaxilloFacialUnit
12037016117,258318234,2020-10-01 11:04:00,2020-10-01 11:04:18,46 - 65,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12036982497,258318234,2020-10-01 10:47:06,2020-10-01 10:47:27,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12036976997,258318234,2020-10-01 10:35:28,2020-10-01 10:44:33,46 - 65,Very Dissatisfied,Very Dissatisfied,No,"It was not at all possible to speak to the Doctor, he had to phone me for the appointment. ",RLH-Endocrinology
12036934613,258318234,2020-10-01 10:22:54,2020-10-01 10:23:44,65+,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12036915020,258318234,2020-10-01 10:08:17,2020-10-01 10:12:41,65+,Satisfied,Satisfied,Yes,,AUH-Dermatology
12036895054,258318234,2020-10-01 09:40:38,2020-10-01 10:01:38,26 - 35,Satisfied,Very Dissatisfied,No,I am happy using video consultation but the consultant's microphone didn't work,RLH-Endocrinology
12036890395,258318234,2020-10-01 09:57:59,2020-10-01 09:58:59,46 - 65,Dissatisfied,Dissatisfied,Yes,The video of of my consulatant wasn’t working until the very end.,RLH-Endocrinology
12036886480,258318234,2020-10-01 09:56:04,2020-10-01 09:56:46,46 - 65,Satisfied,Satisfied,Yes,Well arranged. Thanks,RLH-Endocrinology
12036867175,258318234,2020-10-01 09:44:06,2020-10-01 09:45:38,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12034378836,258318234,2020-09-30 16:34:47,2020-09-30 16:35:07,26 - 35,Very Satisfied,Satisfied,Yes,,RLH-Gastroenterology
12034191320,258318234,2020-09-30 15:42:52,2020-09-30 15:43:22,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12034190882,258318234,2020-09-30 15:39:56,2020-09-30 15:43:14,65+,Satisfied,Very Satisfied,Yes,My eyesight is poor. Please make the print on the messages bigger. ,RLH-Endocrinology
12034171964,258318234,2020-09-30 15:37:10,2020-09-30 15:38:01,65+,Very Satisfied,Very Satisfied,Yes,Brilliant way to do things. Thank you,RLH-UpperGI
12034115894,258318234,2020-09-30 15:19:03,2020-09-30 15:22:38,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12033997076,258318234,2020-09-30 14:48:16,2020-09-30 14:50:04,46 - 65,Very Satisfied,Very Satisfied,Yes,"Obviously a busy Physio department so headphones / microphone help as would a quieter corner etc, but not a major issue as the Physio Alan was very helpful and informative",AUH-Physiotherapy
12033976784,258318234,2020-09-30 14:33:48,2020-09-30 14:44:19,36 - 45,Very Satisfied,Very Satisfied,Yes,Really good experience under current conditions. I had a really positive meeting with Dr. Stephens. The technology worked really well. Also it's raining heavily today so it saved me from getting a soaking ! Once again thank you to all the team that have assisted me in getting well again over the past months.    Kind Regards    Andrew Phillips,RLH-UpperGI
12033957115,258318234,2020-09-30 14:38:33,2020-09-30 14:38:51,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
12033893895,258318234,2020-09-30 14:16:06,2020-09-30 14:21:13,65+,Very Satisfied,Very Satisfied,Yes,"Excellent assistance, thank you",AUH-Physiotherapy
12033873446,258318234,2020-09-30 14:15:08,2020-09-30 14:15:27,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12033836153,258318234,2020-09-30 14:02:46,2020-09-30 14:04:50,16 - 25,Satisfied,Satisfied,Yes,"it may be best to send the link over both text and email, that way if someone does prefer to use a laptop for the video call they can do so with ease. other than that I think its working really well and helps with the situation of covid.",AUH-Physiotherapy
12033739628,258318234,2020-09-30 13:35:16,2020-09-30 13:35:31,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12033440626,258318234,2020-09-30 11:46:15,2020-09-30 11:46:51,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12033422397,258318234,2020-09-30 11:38:08,2020-09-30 11:38:42,26 - 35,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12033178305,258318234,2020-09-30 09:41:07,2020-09-30 09:42:14,46 - 65,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,Yes,The call is today,AUH-ARDU
12033174013,258318234,2020-09-30 09:38:58,2020-09-30 09:39:12,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12033155403,258318234,2020-09-30 09:19:58,2020-09-30 09:29:13,36 - 45,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12033074654,258318234,2020-09-30 08:43:41,2020-09-30 08:44:06,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12031464094,258318234,2020-09-29 16:36:39,2020-09-29 20:50:44,36 - 45,Satisfied,Satisfied,Yes,,RLH-Endocrinology
12031123115,258318234,2020-09-29 14:26:16,2020-09-29 19:09:18,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-UpperGI
12031098713,258318234,2020-09-29 19:00:52,2020-09-29 19:02:22,46 - 65,Very Satisfied,Very Satisfied,Yes,"Very simple to use, and i felt at ease",RLH-Urology
12031023410,258318234,2020-09-28 08:59:52,2020-09-29 18:40:36,36 - 45,Very Satisfied,Very Satisfied,Yes,Very informative and helpful. Now keen to get started with my recovery.,AUH-Physiotherapy
12030953305,258318234,2020-09-29 18:19:48,2020-09-29 18:20:09,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Urology
12030584572,258318234,2020-09-29 16:34:46,2020-09-29 16:37:08,26 - 35,Very Dissatisfied,Very Satisfied,Yes,"Was sent the wrong link via letter - I called 01517063641 and spoke to staff who connected me with rheumatology staff who were able to give me the correct link. It was stressful as  I thought I was going to miss my appointment. Once connected, had no further issues. Also note that I did not receive a link via text, only letter ",RLH-RheuCAS
12030398591,258318234,2020-09-28 09:58:37,2020-09-29 15:46:56,65+,Satisfied,Satisfied,Yes,,AUH-Dermatology
12030316009,258318234,2020-09-29 15:23:47,2020-09-29 15:24:02,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12030313576,258318234,2020-09-29 15:19:52,2020-09-29 15:23:22,46 - 65,Very Satisfied,Very Satisfied,Yes,Thank you so much Dr Rao for the thorough explanatiin and allowing me the ample opportunity to ask questions. I am a technophobe and was concerned about not having a face to face consult but was more than happy with the whole system. Many thanks also to Nicholas the secretary for her clear concise explanation about using the video call ,RLH-UpperGI
12030278316,258318234,2020-09-29 15:11:25,2020-09-29 15:13:27,65+,Very Satisfied,Very Satisfied,Yes,Brilliant call thank you everyone involved! ??????,RLH-UpperGI
12030227216,258318234,2020-09-29 14:56:50,2020-09-29 14:59:29,65+,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
12030153937,258318234,2020-09-29 14:37:32,2020-09-29 14:38:11,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
12030111871,258318234,2020-09-29 10:26:35,2020-09-29 14:25:28,46 - 65,Very Satisfied,Neither Satisfied nor Dissatisfied,Yes,"Lost the visual of the other person but they didn't lose me. There was no ""Refresh"" button as stated at the start, to use if visual was lost.",AUH-Nephrology
12030095478,258318234,2020-09-29 14:19:46,2020-09-29 14:20:22,36 - 45,Very Satisfied,Very Satisfied,Yes,Everything went smoothly. Would rather do this then not be seen at all,RLH-UpperGI
12030036626,258318234,2020-09-29 14:01:47,2020-09-29 14:02:32,46 - 65,Dissatisfied,Dissatisfied,Yes,Don't know enough about how to use,RLH-RheuCAS
12029999359,258318234,2020-09-29 13:49:32,2020-09-29 13:50:41,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
12029877213,258318234,2020-09-29 13:08:04,2020-09-29 13:08:51,65+,Satisfied,Satisfied,Yes,,AUH-Hepatobiliary
12029848889,258318234,2020-09-29 12:58:41,2020-09-29 12:59:07,46 - 65,Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
12029503693,258318234,2020-09-29 09:41:58,2020-09-29 10:21:18,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12029472921,258318234,2020-09-29 10:03:34,2020-09-29 10:04:15,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12027104278,258318234,2020-09-28 09:58:37,2020-09-28 16:41:41,65+,Satisfied,Satisfied,Yes,,AUH-Dermatology
12027074781,258318234,2020-09-28 16:32:58,2020-09-28 16:33:29,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
12026891929,258318234,2020-09-28 15:41:21,2020-09-28 15:44:08,16 - 25,Very Satisfied,Very Satisfied,Yes,Very useful to do video call,RLH-RheuCAS
12026787407,258318234,2020-09-28 15:14:28,2020-09-28 15:14:59,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12026739395,258318234,2020-09-28 15:01:31,2020-09-28 15:01:58,46 - 65,Neither Satisfied nor Dissatisfied,Satisfied,Yes,,AUH-Physiotherapy
12026566363,258318234,2020-09-28 14:12:41,2020-09-28 14:13:12,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12026532294,258318234,2020-09-28 14:03:10,2020-09-28 14:03:50,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
12026287610,258318234,2020-09-28 12:20:40,2020-09-28 12:47:40,65+,Very Satisfied,Very Satisfied,Yes,All positive!!!,AUH-Physiotherapy
12026245462,258318234,2020-09-28 12:33:09,2020-09-28 12:33:41,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12026199660,258318234,2020-09-28 12:17:10,2020-09-28 12:17:32,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Nephrology
12026114386,258318234,2020-09-28 11:44:58,2020-09-28 11:45:36,46 - 65,Satisfied,Very Satisfied,Yes,,Community-Services
12026114104,258318234,2020-09-28 11:13:07,2020-09-28 11:45:30,16 - 25,Satisfied,Satisfied,Yes,,AUH-Speech-and-Language-Therapy
12026035149,258318234,2020-09-28 11:13:07,2020-09-28 11:13:32,16 - 25,Satisfied,Satisfied,Yes,,AUH-Speech-and-Language-Therapy
12025968001,258318234,2020-09-28 10:45:08,2020-09-28 10:45:57,36 - 45,Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12025838097,258318234,2020-09-28 09:52:37,2020-09-28 09:53:03,16 - 25,Satisfied,Satisfied,No,,RLH-RheuCAS
12025791810,258318234,2020-09-28 09:33:04,2020-09-28 09:33:57,26 - 35,Very Satisfied,Very Satisfied,No,While its a very handy tool in the current climate it is nice to see a doctor face to face when discussing care,AUH-Nephrology
12025709569,258318234,2020-09-28 08:59:52,2020-09-28 09:00:47,36 - 45,Very Satisfied,Very Satisfied,Yes,Very informative and helpful. Now keen to get started with my recovery.,AUH-Physiotherapy
12025685611,258318234,2020-09-28 08:50:02,2020-09-28 08:50:22,36 - 45,Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12020315581,258318234,2020-09-25 15:18:00,2020-09-25 15:34:24,46 - 65,Neither Satisfied nor Dissatisfied,Satisfied,Yes,The specialist contacted me via phone due to technical issues. Very helpful and impressive - thank you. ,AUH-Physiotherapy
12020190324,258318234,2020-09-25 14:58:14,2020-09-25 14:58:31,36 - 45,Satisfied,Satisfied,Yes,,RLH-Gastroenterology
12019946484,258318234,2020-09-25 13:38:38,2020-09-25 13:38:58,26 - 35,Satisfied,Satisfied,Yes,,BGH-Physiotherapy
12019665694,258318234,2020-09-25 11:25:10,2020-09-25 11:46:23,46 - 65,Very Satisfied,Dissatisfied,Yes,had to terminate video call for phone consultation as audio on Dr side was very muffled,AUH-Dermatology
12019611266,258318234,2020-09-25 11:19:43,2020-09-25 11:20:05,26 - 35,Very Satisfied,Satisfied,Yes,,RLH-Dermatology
12019570345,258318234,2020-09-25 10:50:08,2020-09-25 10:59:14,36 - 45,Satisfied,Satisfied,Yes,,RLH-Dermatology
12019543036,258318234,2020-09-25 10:41:51,2020-09-25 10:44:26,46 - 65,Very Satisfied,Very Satisfied,Yes,,Community-tb-team
12017257228,258318234,2020-09-24 15:46:01,2020-09-24 17:27:15,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
12016971431,258318234,2020-09-24 16:08:27,2020-09-24 16:08:55,36 - 45,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
12016705587,258318234,2020-09-24 14:56:01,2020-09-24 14:56:53,46 - 65,Very Satisfied,Very Satisfied,Yes,"Sally Dennis, the Speech and Language Therapist was very helpful and gave me lots of positive things to do.",BGH-Speech-and-Language-Therapy
12016552270,258318234,2020-09-24 14:11:12,2020-09-24 14:13:16,36 - 45,Very Satisfied,Very Satisfied,Yes,Using the technology was extremely seamless and provided a clear visual and audio consultation which omitted the need to travel from N. Wales to Aintree for a review.  We were extremely impressed with the experience.,AUH-Ophthalmology
12016550112,258318234,2020-09-24 14:11:56,2020-09-24 14:12:38,16 - 25,Neither Satisfied nor Dissatisfied,Satisfied,Yes,Audio was crackly,RLH-Dermatology
12016523232,258318234,2020-09-24 14:04:30,2020-09-24 14:04:59,46 - 65,Satisfied,Satisfied,Yes,,Community-Services
12016177723,258318234,2020-09-24 12:05:00,2020-09-24 12:05:21,26 - 35,Satisfied,Satisfied,Yes,,RLH-Audiology
12016105233,258318234,2020-09-24 11:32:47,2020-09-24 11:33:04,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-MaxilloFacialUnit
12015976725,258318234,2020-09-24 10:29:31,2020-09-24 10:30:14,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Dermatology
12015967371,258318234,2020-09-24 10:24:45,2020-09-24 10:25:04,46 - 65,Neither Satisfied nor Dissatisfied,Satisfied,Yes,,AUH-Ophthalmology
12015958500,258318234,2020-09-24 10:19:20,2020-09-24 10:20:15,46 - 65,Satisfied,Neither Satisfied nor Dissatisfied,Yes,,AUH-Ophthalmology
12013388852,258318234,2020-09-23 15:50:52,2020-09-23 15:51:57,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12013348923,258318234,2020-09-23 15:40:48,2020-09-23 15:41:04,16 - 25,Very Satisfied,Satisfied,Yes,,RLH-Dermatology
12013345212,258318234,2020-09-23 15:39:25,2020-09-23 15:40:05,26 - 35,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
12013247166,258318234,2020-09-23 15:11:23,2020-09-23 15:13:29,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12013225428,258318234,2020-09-23 15:06:20,2020-09-23 15:07:53,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12013194723,258318234,2020-09-23 14:59:38,2020-09-23 15:00:04,16 - 25,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
12013183131,258318234,2020-09-23 14:56:40,2020-09-23 14:56:54,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12013042405,258318234,2020-09-23 14:17:17,2020-09-23 14:18:00,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-ClinicalHealthPsychology
12012993783,258318234,2020-09-23 14:04:02,2020-09-23 14:04:19,65+,Very Satisfied,Very Satisfied,Yes,,RLH-UpperGI
12012981919,258318234,2020-09-23 13:59:56,2020-09-23 14:01:07,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12012979646,258318234,2020-09-23 13:59:28,2020-09-23 14:00:28,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12012971555,258318234,2020-09-23 13:57:07,2020-09-23 13:58:06,46 - 65,Very Satisfied,Very Satisfied,Yes,Thank you for seeing me,RLH-UpperGI
12012859884,258318234,2020-09-23 13:21:39,2020-09-23 13:22:01,46 - 65,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12012815789,258318234,2020-09-23 13:06:53,2020-09-23 13:07:32,46 - 65,Very Dissatisfied,Very Dissatisfied,No,Rybbish waiting far too long ,RLH-Endocrinology
12012803793,258318234,2020-09-23 13:03:19,2020-09-23 13:03:40,46 - 65,Very Satisfied,Very Satisfied,Yes,thanks,RLH-UpperGI
12012682892,258318234,2020-09-23 11:48:28,2020-09-23 12:16:58,46 - 65,Very Satisfied,Very Satisfied,Yes,Brilliant support staff. Very friendly informative professional who made me feel at ease. They also provided me with excellent information and support. Please pass on my thanks to Rachel Joe and Judith at the Aintree Prefab team,AUH-Physiotherapy
12012602452,258318234,2020-09-23 11:41:43,2020-09-23 11:42:09,65+,Very Satisfied,Very Satisfied,Yes,,RLH-LSRP
12012595093,258318234,2020-09-23 11:38:01,2020-09-23 11:38:37,46 - 65,Satisfied,Satisfied,Yes,,Community-tb-team
12012502795,258318234,2020-09-23 10:54:44,2020-09-23 10:55:10,46 - 65,Satisfied,Satisfied,Yes,,AUH-Physiotherapy
12012495186,258318234,2020-09-23 10:50:57,2020-09-23 10:51:30,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12012480659,258318234,2020-09-23 10:42:28,2020-09-23 10:44:19,46 - 65,Very Satisfied,Very Satisfied,Yes,I found the video consultation much better than a phone call as I could see Hannah and felt it was more personal.  Hannah was so helpful to me. Thank you,AUH-ClinicalHealthPsychology
12012375773,258318234,2020-09-23 09:48:25,2020-09-23 09:49:24,65+,Very Satisfied,Very Satisfied,Yes,excellent service,AUH-Physiotherapy
12012288211,258318234,2020-09-23 09:00:28,2020-09-23 09:00:53,26 - 35,Satisfied,Satisfied,No,,AUH-Physiotherapy
12010995723,258318234,2020-09-22 09:59:25,2020-09-22 22:36:52,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Rheumatology
12010785554,258318234,2020-09-22 21:19:46,2020-09-22 21:21:12,65+,Neither Satisfied nor Dissatisfied,Neither Satisfied nor Dissatisfied,No,,RLH-Dermatology
12010108463,258318234,2020-09-21 10:49:15,2020-09-22 17:43:41,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12009855165,258318234,2020-09-22 15:49:10,2020-09-22 16:33:32,16 - 25,Very Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
12009766823,258318234,2020-09-22 16:10:06,2020-09-22 16:10:42,46 - 65,Satisfied,Satisfied,Yes,Enjoyed doing it this way,RLH-Endocrinology
12009717860,258318234,2020-09-22 15:58:18,2020-09-22 15:59:05,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12009703158,258318234,2020-09-22 15:54:50,2020-09-22 15:55:35,26 - 35,Satisfied,Satisfied,No,I find it better to talk in person rather than online but Dr was very friendly and helpful ,RLH-Endocrinology
12009677949,258318234,2020-09-22 15:49:08,2020-09-22 15:49:28,26 - 35,Very Satisfied,Satisfied,Yes,,AUH-Physiotherapy
12009553674,258318234,2020-09-22 15:19:01,2020-09-22 15:19:28,36 - 45,Very Satisfied,Satisfied,Yes,,AUH-Physiotherapy
12009508325,258318234,2020-09-22 15:08:25,2020-09-22 15:08:41,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-RheuCAS
12009387896,258318234,2020-09-22 14:40:21,2020-09-22 14:40:25,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12009385544,258318234,2020-09-22 14:39:18,2020-09-22 14:39:53,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12009377286,258318234,2020-09-22 14:37:27,2020-09-22 14:38:00,65+,Very Satisfied,Very Satisfied,Yes,,RLH-LSRP
12009280521,258318234,2020-09-22 14:16:06,2020-09-22 14:16:54,36 - 45,Very Satisfied,Very Satisfied,Yes,Much better way of having consultations! I would much prefer to do this again in the future rather than coming to the hospital. ,RLH-UpperGI
12009278192,258318234,2020-09-22 14:14:04,2020-09-22 14:16:25,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
12009237083,258318234,2020-09-22 14:07:09,2020-09-22 14:07:44,46 - 65,Very Satisfied,Very Satisfied,Yes,,Community-Services
12009109467,258318234,2020-09-22 13:39:06,2020-09-22 13:39:40,36 - 45,Very Satisfied,Very Satisfied,Yes,,RLH-Gastroenterology
12008685034,258318234,2020-09-22 11:44:53,2020-09-22 11:45:12,46 - 65,Very Satisfied,Satisfied,Yes,,AUH-Dermatology
12008477376,258318234,2020-09-22 09:59:25,2020-09-22 09:59:48,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Rheumatology
12005790582,258318234,2020-09-21 14:40:17,2020-09-21 14:41:32,26 - 35,Very Dissatisfied,Very Dissatisfied,No,"Was on hold for over an hour and a half and still no answer, had to phone the number on the letter and rearrange phone call",RLH-Rheumatology
12005765067,258318234,2020-09-21 14:33:15,2020-09-21 14:33:35,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12005575600,258318234,2020-09-21 13:32:18,2020-09-21 13:32:36,46 - 65,Satisfied,Satisfied,Yes,,RLH-Gastroenterology
12005324685,258318234,2020-09-21 11:49:54,2020-09-21 11:52:04,46 - 65,Very Dissatisfied,Very Dissatisfied,No,I waited over an hour and a half and nobody joined the call. The stupid annoying music played and played for that whole 90 minutes all for no apparent reason as I never even got my consultation after all that. Ridiculous!,RLH-Rheumatology
12005252021,258318234,2020-09-21 11:15:10,2020-09-21 11:16:42,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12005230381,258318234,2020-09-21 11:04:46,2020-09-21 11:05:49,36 - 45,Very Satisfied,Very Satisfied,Yes,Great to use nice & clear - felt very personal which was good.,AUH-Physiotherapy
12005198922,258318234,2020-09-21 10:49:15,2020-09-21 10:49:35,65+,Very Satisfied,Very Satisfied,Yes,,AUH-Physiotherapy
12005163008,258318234,2020-09-21 10:31:41,2020-09-21 10:31:56,26 - 35,Very Satisfied,Very Satisfied,Yes,,RLH-ENT
12005106865,258318234,2020-09-21 09:49:11,2020-09-21 10:02:04,26 - 35,Satisfied,Satisfied,Yes,,RLH-Dermatology
12005037227,258318234,2020-09-21 09:19:51,2020-09-21 09:20:55,65+,Very Satisfied,Very Satisfied,Yes,,RLH-Dermatology
12001966338,258318234,2020-09-19 11:09:57,2020-09-19 11:10:24,16 - 25,Very Satisfied,Very Satisfied,Yes,,AUH-Speech-and-Language-Therapy
12000238404,258318234,2020-09-18 16:56:59,2020-09-18 17:37:39,65+,Very Satisfied,Very Satisfied,Yes,"Really pleased with how the video call went, Gareth explained to me some of my concerns I hand with some of the tasks I have problems with.",AUH-Physiotherapy
11999868577,258318234,2020-09-18 15:36:51,2020-09-18 15:37:15,46 - 65,Satisfied,Satisfied,Yes,,RLH-Respiratory
11999799529,258318234,2020-09-18 15:14:10,2020-09-18 15:14:35,65+,Very Satisfied,Very Satisfied,Yes,,Community-Services
11999434272,258318234,2020-09-18 12:34:33,2020-09-18 13:09:58,36 - 45,Very Satisfied,Very Satisfied,Yes,Hannah is just fantastic ,AUH-ClinicalHealthPsychology
11999077920,258318234,2020-09-18 10:26:18,2020-09-18 10:26:45,36 - 45,Satisfied,Satisfied,Yes,,AUH-Rheumatology
11996638338,258318234,2020-09-17 16:40:19,2020-09-17 16:40:31,16 - 25,Very Satisfied,Very Satisfied,Yes,,BGH-Speech-and-Language-Therapy
11996566221,258318234,2020-09-17 16:18:33,2020-09-17 16:19:13,46 - 65,Very Satisfied,Very Satisfied,Yes,,RLH-Endocrinology
11996509476,258318234,2020-09-17 15:53:16,2020-09-17 16:02:47,16 - 25,Very Satisfied,Satisfied,Yes,Slight delay in sound,RLH-Endocrinology
11996500608,258318234,2020-09-17 16:00:03,2020-09-17 16:00:20,65+,Very Satisfied,Satisfied,Yes,,RLH-Endocrinology
11996356792,258318234,2020-09-17 15:15:36,2020-09-17 15:16:51,16 - 25,Very Dissatisfied,Very Dissatisfied,No,Was in waiting room for over an hour and had to miss my appointment due to work commitments; suspect reason was problems with video consultations ,RLH-Endocrinology
11996340263,258318234,2020-09-17 15:11:35,2020-09-17 15:11:56,26 - 35,Very Satisfied,Very Satisfied,Yes,,AUH-Ophthalmology
11996329343,258318234,2020-09-17 15:05:29,2020-09-17 15:08:47,16 - 25,Dissatisfied,Dissatisfied,No,Got no answer from my consultant ,RLH-Endocrinology
